DATE      ,CLOSE_PRICE,VOLUME
2006-12-26,3951.0     ,168395
2006-12-27,4037.0     ,289661
2006-12-28,4099.45    ,456913
2006-12-29,4080.0     ,222213
2007-01-09,3755.0     ,814300
2007-01-10,3722.94    ,869094
2007-01-11,3907.98    ,1234431
2007-01-12,3867.01    ,1005730
2007-01-15,4114.99    ,1403994
2007-01-16,4075.0     ,1704075
2007-01-17,4065.01    ,1262476
2007-01-18,4218.0     ,1905889
2007-01-19,4228.99    ,1138523
2007-01-22,4340.03    ,1287475
2007-01-23,4360.0     ,845154
2007-01-24,4369.99    ,1092029
2007-01-25,4353.0     ,944126
2007-01-26,4289.99    ,583480
2007-01-29,4305.0     ,837652
2007-01-30,4324.0     ,844829
2007-01-31,4399.99    ,1107567
2007-02-01,4660.0     ,2216538
2007-02-02,4684.0     ,3066836
2007-02-05,4755.09    ,2089422
2007-02-06,4799.99    ,1715525
2007-02-07,4807.99    ,1016587
2007-02-08,4656.0     ,1138004
2007-02-09,4708.9     ,845969
2007-02-12,4486.0     ,1959888
2007-02-13,4679.8     ,1653977
2007-02-14,4705.0     ,943381
2007-02-15,4755.9     ,911121
2007-02-16,4800.0     ,1253071
2007-02-19,4780.11    ,658743
2007-02-20,4777.0     ,913334
2007-02-21,4790.0     ,529514
2007-02-22,4880.0     ,1243862
2007-02-26,4946.99    ,774586
2007-02-27,4745.0     ,1806031
2007-02-28,4648.0     ,2183513
2007-03-01,4435.01    ,2088452
2007-03-02,4430.0     ,1467898
2007-03-05,4340.0     ,1844507
2007-03-06,4365.0     ,1300235
2007-03-07,4315.0     ,1041392
2007-03-09,4512.2     ,1479584
2007-03-12,4460.0     ,1563709
2007-03-13,4534.0     ,2262175
2007-03-14,4365.0     ,2063905
2007-03-15,4565.0     ,2352349
2007-03-16,4617.9     ,2247602
2007-03-19,4762.6     ,1666240
2007-03-20,4741.01    ,1852429
2007-03-21,4680.0     ,1016273
2007-03-22,4780.0     ,1558098
2007-03-23,4779.1     ,860673
2007-03-26,4770.0     ,809099
2007-03-27,4790.0     ,1005569
2007-03-28,4790.0     ,1240865
2007-03-29,4860.0     ,949868
2007-03-30,4825.0     ,641014
